campaign_id,lead_id,email_template,scheduled_time,sent_time,delivery_status,opened,replied,reply_time,follow_up_required
CAM00811,L00811,IT Consulting,23-06-2026 03:00,23-06-2026 03:10,Delivered,1,0,,0
CAM00812,L00812,IT Consulting,23-06-2026 08:00,23-06-2026 08:03,Delivered,0,0,,0
CAM00813,L00813,Database Modernization,23-06-2026 13:00,23-06-2026 13:13,Delivered,1,0,,0
CAM00814,L00814,Oracle Services,23-06-2026 18:00,23-06-2026 18:06,Delivered,0,0,,0
CAM00815,L00815,Database Modernization,23-06-2026 23:00,23-06-2026 23:01,Bounced,0,0,,0
CAM00816,L00816,Data Engineering,24-06-2026 04:00,24-06-2026 04:12,Delivered,1,0,,0
CAM00817,L00817,IT Consulting,24-06-2026 09:00,24-06-2026 09:13,Delivered,0,0,,0
CAM00818,L00818,IT Consulting,24-06-2026 14:00,24-06-2026 14:06,Delivered,0,0,,0
CAM00819,L00819,Data Engineering,24-06-2026 19:00,24-06-2026 19:10,Delivered,1,1,27-06-2026 21:10,0
CAM00820,L00820,Data Engineering,25-06-2026 00:00,25-06-2026 00:03,Delivered,1,0,,0
CAM00821,L00821,IT Consulting,25-06-2026 05:00,25-06-2026 05:12,Delivered,0,0,,0
CAM00822,L00822,Data Engineering,25-06-2026 10:00,25-06-2026 10:05,Delivered,1,0,,0
CAM00823,L00823,Oracle Services,25-06-2026 15:00,25-06-2026 15:04,Delivered,1,0,,0
CAM00824,L00824,Data Engineering,25-06-2026 20:00,25-06-2026 20:07,Delivered,1,0,,0
CAM00825,L00825,Database Modernization,26-06-2026 01:00,26-06-2026 01:04,Delivered,1,0,,0
CAM00826,L00826,Data Engineering,26-06-2026 06:00,26-06-2026 06:09,Delivered,0,0,,0
CAM00827,L00827,Data Engineering,26-06-2026 11:00,26-06-2026 11:11,Delivered,0,0,,0
CAM00828,L00828,Database Modernization,26-06-2026 16:00,26-06-2026 16:06,Delivered,0,0,,0
CAM00829,L00829,Database Modernization,26-06-2026 21:00,26-06-2026 21:11,Delivered,0,0,,0
CAM00830,L00830,Oracle Services,27-06-2026 02:00,27-06-2026 02:06,Delivered,1,1,30-06-2026 05:06,0
CAM00831,L00831,Database Modernization,27-06-2026 07:00,27-06-2026 07:14,Delivered,0,0,,0
CAM00832,L00832,IT Consulting,27-06-2026 12:00,27-06-2026 12:03,Delivered,1,0,,0
CAM00833,L00833,Data Engineering,27-06-2026 17:00,27-06-2026 17:10,Delivered,1,0,,0
CAM00834,L00834,IT Consulting,27-06-2026 22:00,27-06-2026 22:08,Delivered,0,0,,0
CAM00835,L00835,IT Consulting,28-06-2026 03:00,28-06-2026 03:14,Delivered,1,0,,0
CAM00836,L00836,IT Consulting,28-06-2026 08:00,28-06-2026 08:03,Delivered,1,0,,0
CAM00837,L00837,Oracle Services,28-06-2026 13:00,28-06-2026 13:02,Delivered,1,0,,0
CAM00838,L00838,Database Modernization,28-06-2026 18:00,28-06-2026 18:13,Delivered,0,0,,0
CAM00839,L00839,Oracle Services,28-06-2026 23:00,28-06-2026 23:13,Delivered,1,0,,0
CAM00840,L00840,Oracle Services,29-06-2026 04:00,29-06-2026 04:11,Bounced,0,0,,0
CAM00841,L00841,Oracle Services,29-06-2026 09:00,29-06-2026 09:07,Delivered,0,0,,0
CAM00842,L00842,Database Modernization,29-06-2026 14:00,29-06-2026 14:06,Delivered,0,0,,0
CAM00843,L00843,Oracle Services,29-06-2026 19:00,29-06-2026 19:09,Delivered,1,0,,0
CAM00844,L00844,IT Consulting,30-06-2026 00:00,30-06-2026 00:11,Delivered,0,0,,0
CAM00845,L00845,Data Engineering,30-06-2026 05:00,30-06-2026 05:04,Delivered,1,0,,0
CAM00846,L00846,Data Engineering,30-06-2026 10:00,30-06-2026 10:00,Delivered,0,0,,0
CAM00847,L00847,Data Engineering,30-06-2026 15:00,30-06-2026 15:01,Delivered,0,0,,0
CAM00848,L00848,IT Consulting,30-06-2026 20:00,30-06-2026 20:05,Delivered,1,0,,0
CAM00849,L00849,Oracle Services,01-07-2026 01:00,01-07-2026 01:10,Delivered,0,0,,0
CAM00850,L00850,Database Modernization,01-07-2026 06:00,01-07-2026 06:06,Delivered,0,0,,0
CAM00851,L00851,Database Modernization,01-07-2026 11:00,01-07-2026 11:09,Delivered,1,0,,0
CAM00852,L00852,Data Engineering,01-07-2026 16:00,01-07-2026 16:07,Delivered,1,0,,0
CAM00853,L00853,Data Engineering,01-07-2026 21:00,01-07-2026 21:03,Delivered,0,0,,0
CAM00854,L00854,IT Consulting,02-07-2026 02:00,02-07-2026 02:11,Delivered,0,0,,0
CAM00855,L00855,Data Engineering,02-07-2026 07:00,02-07-2026 07:10,Delivered,0,0,,0
CAM00856,L00856,Oracle Services,02-07-2026 12:00,02-07-2026 12:14,Delivered,1,0,,0
CAM00857,L00857,Data Engineering,02-07-2026 17:00,02-07-2026 17:12,Delivered,0,0,,0
CAM00858,L00858,IT Consulting,02-07-2026 22:00,02-07-2026 22:05,Delivered,0,0,,0
CAM00859,L00859,Data Engineering,03-07-2026 03:00,03-07-2026 03:10,Delivered,0,0,,0
CAM00860,L00860,Data Engineering,03-07-2026 08:00,03-07-2026 08:05,Delivered,0,0,,0
CAM00861,L00861,Oracle Services,03-07-2026 13:00,03-07-2026 13:13,Delivered,1,0,,0
CAM00862,L00862,Oracle Services,03-07-2026 18:00,03-07-2026 18:09,Delivered,0,0,,0
CAM00863,L00863,Oracle Services,03-07-2026 23:00,03-07-2026 23:12,Delivered,1,0,,0
CAM00864,L00864,Oracle Services,04-07-2026 04:00,04-07-2026 04:04,Delivered,1,0,,0
CAM00865,L00865,Database Modernization,04-07-2026 09:00,04-07-2026 09:00,Delivered,0,0,,0
CAM00866,L00866,IT Consulting,04-07-2026 14:00,04-07-2026 14:02,Delivered,1,0,,0
CAM00867,L00867,Database Modernization,04-07-2026 19:00,04-07-2026 19:07,Delivered,1,0,,0
CAM00868,L00868,Data Engineering,05-07-2026 00:00,05-07-2026 00:14,Delivered,1,0,,0
CAM00869,L00869,IT Consulting,05-07-2026 05:00,05-07-2026 05:09,Delivered,0,0,,0
CAM00870,L00870,IT Consulting,05-07-2026 10:00,05-07-2026 10:12,Delivered,0,0,,0
CAM00871,L00871,Data Engineering,05-07-2026 15:00,05-07-2026 15:07,Delivered,1,1,06-07-2026 00:07,1
CAM00872,L00872,IT Consulting,05-07-2026 20:00,05-07-2026 20:14,Delivered,1,0,,0
CAM00873,L00873,Database Modernization,06-07-2026 01:00,06-07-2026 01:14,Delivered,0,0,,0
CAM00874,L00874,Database Modernization,06-07-2026 06:00,06-07-2026 06:03,Delivered,1,1,06-07-2026 18:03,0
CAM00875,L00875,Database Modernization,06-07-2026 11:00,06-07-2026 11:12,Delivered,0,0,,0
CAM00876,L00876,IT Consulting,06-07-2026 16:00,06-07-2026 16:00,Delivered,0,0,,0
CAM00877,L00877,Database Modernization,06-07-2026 21:00,06-07-2026 21:08,Delivered,1,0,,0
CAM00878,L00878,IT Consulting,07-07-2026 02:00,07-07-2026 02:06,Delivered,0,0,,0
CAM00879,L00879,Oracle Services,07-07-2026 07:00,07-07-2026 07:04,Delivered,1,1,11-07-2026 17:04,0
CAM00880,L00880,Oracle Services,07-07-2026 12:00,07-07-2026 12:14,Delivered,0,0,,0
CAM00881,L00881,Data Engineering,07-07-2026 17:00,07-07-2026 17:09,Delivered,1,0,,0
CAM00882,L00882,IT Consulting,07-07-2026 22:00,07-07-2026 22:02,Delivered,0,0,,0
CAM00883,L00883,Data Engineering,08-07-2026 03:00,08-07-2026 03:02,Delivered,0,0,,0
CAM00884,L00884,Database Modernization,08-07-2026 08:00,08-07-2026 08:01,Delivered,0,0,,0
CAM00885,L00885,Oracle Services,08-07-2026 13:00,08-07-2026 13:04,Delivered,0,0,,0
CAM00886,L00886,Database Modernization,08-07-2026 18:00,08-07-2026 18:01,Delivered,1,0,,0
CAM00887,L00887,Database Modernization,08-07-2026 23:00,08-07-2026 23:03,Delivered,0,0,,0
CAM00888,L00888,Database Modernization,09-07-2026 04:00,09-07-2026 04:11,Delivered,0,0,,0
CAM00889,L00889,IT Consulting,09-07-2026 09:00,09-07-2026 09:13,Delivered,1,0,,0
CAM00890,L00890,IT Consulting,09-07-2026 14:00,09-07-2026 14:11,Delivered,1,1,12-07-2026 00:11,0
CAM00891,L00891,IT Consulting,09-07-2026 19:00,09-07-2026 19:07,Delivered,1,0,,0
CAM00892,L00892,Oracle Services,10-07-2026 00:00,10-07-2026 00:10,Delivered,1,0,,0
CAM00893,L00893,Oracle Services,10-07-2026 05:00,10-07-2026 05:14,Delivered,0,0,,0
CAM00894,L00894,Database Modernization,10-07-2026 10:00,10-07-2026 10:00,Delivered,1,0,,0
CAM00895,L00895,Data Engineering,10-07-2026 15:00,10-07-2026 15:13,Delivered,0,0,,0
CAM00896,L00896,Data Engineering,10-07-2026 20:00,10-07-2026 20:10,Delivered,0,0,,0
CAM00897,L00897,Database Modernization,11-07-2026 01:00,11-07-2026 01:05,Delivered,1,0,,0
CAM00898,L00898,Oracle Services,11-07-2026 06:00,11-07-2026 06:06,Delivered,0,0,,0
CAM00899,L00899,Database Modernization,11-07-2026 11:00,11-07-2026 11:06,Delivered,1,0,,0
CAM00900,L00900,IT Consulting,11-07-2026 16:00,11-07-2026 16:02,Delivered,1,0,,0
CAM00901,L00901,IT Consulting,11-07-2026 21:00,11-07-2026 21:03,Delivered,1,1,14-07-2026 01:03,1
CAM00902,L00902,IT Consulting,12-07-2026 02:00,12-07-2026 02:04,Delivered,1,0,,0
CAM00903,L00903,Data Engineering,12-07-2026 07:00,12-07-2026 07:00,Delivered,1,0,,0
CAM00904,L00904,Oracle Services,12-07-2026 12:00,12-07-2026 12:07,Delivered,1,0,,0
CAM00905,L00905,IT Consulting,12-07-2026 17:00,12-07-2026 17:07,Delivered,1,0,,0
CAM00906,L00906,Oracle Services,12-07-2026 22:00,12-07-2026 22:04,Delivered,1,0,,0
CAM00907,L00907,Database Modernization,13-07-2026 03:00,13-07-2026 03:02,Delivered,0,0,,0
CAM00908,L00908,IT Consulting,13-07-2026 08:00,13-07-2026 08:14,Delivered,1,0,,0
CAM00909,L00909,Data Engineering,13-07-2026 13:00,13-07-2026 13:10,Delivered,0,0,,0
CAM00910,L00910,Oracle Services,13-07-2026 18:00,13-07-2026 18:07,Delivered,0,0,,0
CAM00911,L00911,Data Engineering,13-07-2026 23:00,13-07-2026 23:10,Delivered,0,0,,0
CAM00912,L00912,Oracle Services,14-07-2026 04:00,14-07-2026 04:05,Delivered,0,0,,0
CAM00913,L00913,Database Modernization,14-07-2026 09:00,14-07-2026 09:03,Delivered,0,0,,0
CAM00914,L00914,IT Consulting,14-07-2026 14:00,14-07-2026 14:10,Delivered,0,0,,0
CAM00915,L00915,Database Modernization,14-07-2026 19:00,14-07-2026 19:11,Delivered,0,0,,0
CAM00916,L00916,IT Consulting,15-07-2026 00:00,15-07-2026 00:09,Delivered,0,0,,0
CAM00917,L00917,Data Engineering,15-07-2026 05:00,15-07-2026 05:08,Delivered,1,0,,0
CAM00918,L00918,Data Engineering,15-07-2026 10:00,15-07-2026 10:00,Delivered,0,0,,0
CAM00919,L00919,Data Engineering,15-07-2026 15:00,15-07-2026 15:09,Delivered,0,0,,0
CAM00920,L00920,Data Engineering,15-07-2026 20:00,15-07-2026 20:09,Delivered,1,0,,0
CAM00921,L00921,Oracle Services,16-07-2026 01:00,16-07-2026 01:06,Delivered,0,0,,0
CAM00922,L00922,IT Consulting,16-07-2026 06:00,16-07-2026 06:03,Delivered,0,0,,0
CAM00923,L00923,Database Modernization,16-07-2026 11:00,16-07-2026 11:14,Delivered,0,0,,0
CAM00924,L00924,Data Engineering,16-07-2026 16:00,16-07-2026 16:05,Delivered,1,0,,0
CAM00925,L00925,Data Engineering,16-07-2026 21:00,16-07-2026 21:04,Delivered,1,0,,0
CAM00926,L00926,Data Engineering,17-07-2026 02:00,17-07-2026 02:10,Bounced,0,0,,0
CAM00927,L00927,Database Modernization,17-07-2026 07:00,17-07-2026 07:07,Delivered,0,0,,0
CAM00928,L00928,IT Consulting,17-07-2026 12:00,17-07-2026 12:08,Delivered,0,0,,0
CAM00929,L00929,Oracle Services,17-07-2026 17:00,17-07-2026 17:09,Delivered,0,0,,0
CAM00930,L00930,Data Engineering,17-07-2026 22:00,17-07-2026 22:05,Delivered,1,0,,0
CAM00931,L00931,Data Engineering,18-07-2026 03:00,18-07-2026 03:02,Delivered,1,0,,0
CAM00932,L00932,Data Engineering,18-07-2026 08:00,18-07-2026 08:02,Delivered,0,0,,0
CAM00933,L00933,Oracle Services,18-07-2026 13:00,18-07-2026 13:14,Delivered,0,0,,0
CAM00934,L00934,Database Modernization,18-07-2026 18:00,18-07-2026 18:07,Delivered,0,0,,0
CAM00935,L00935,Oracle Services,18-07-2026 23:00,18-07-2026 23:06,Delivered,1,0,,0
CAM00936,L00936,Data Engineering,19-07-2026 04:00,19-07-2026 04:04,Delivered,1,0,,0
CAM00937,L00937,Data Engineering,19-07-2026 09:00,19-07-2026 09:10,Delivered,0,0,,0
CAM00938,L00938,Data Engineering,19-07-2026 14:00,19-07-2026 14:13,Delivered,0,0,,0
CAM00939,L00939,IT Consulting,19-07-2026 19:00,19-07-2026 19:11,Delivered,1,0,,0
CAM00940,L00940,Database Modernization,20-07-2026 00:00,20-07-2026 00:08,Delivered,0,0,,0
CAM00941,L00941,Database Modernization,20-07-2026 05:00,20-07-2026 05:07,Delivered,0,0,,0
CAM00942,L00942,Database Modernization,20-07-2026 10:00,20-07-2026 10:12,Delivered,0,0,,0
CAM00943,L00943,Oracle Services,20-07-2026 15:00,20-07-2026 15:12,Delivered,1,0,,0
CAM00944,L00944,IT Consulting,20-07-2026 20:00,20-07-2026 20:05,Delivered,1,0,,0
CAM00945,L00945,IT Consulting,21-07-2026 01:00,21-07-2026 01:14,Delivered,0,0,,0
CAM00946,L00946,Database Modernization,21-07-2026 06:00,21-07-2026 06:12,Delivered,0,0,,0
CAM00947,L00947,IT Consulting,21-07-2026 11:00,21-07-2026 11:12,Delivered,0,0,,0
CAM00948,L00948,Oracle Services,21-07-2026 16:00,21-07-2026 16:00,Delivered,0,0,,0
CAM00949,L00949,Oracle Services,21-07-2026 21:00,21-07-2026 21:01,Delivered,1,0,,0
CAM00950,L00950,Database Modernization,22-07-2026 02:00,22-07-2026 02:04,Delivered,1,0,,0
CAM00951,L00951,Database Modernization,22-07-2026 07:00,22-07-2026 07:11,Delivered,1,0,,0
CAM00952,L00952,Oracle Services,22-07-2026 12:00,22-07-2026 12:01,Failed,0,0,,0
CAM00953,L00953,Data Engineering,22-07-2026 17:00,22-07-2026 17:01,Delivered,1,1,24-07-2026 15:01,1
CAM00954,L00954,IT Consulting,22-07-2026 22:00,22-07-2026 22:00,Delivered,0,0,,0
CAM00955,L00955,Database Modernization,23-07-2026 03:00,23-07-2026 03:02,Delivered,0,0,,0
CAM00956,L00956,Database Modernization,23-07-2026 08:00,23-07-2026 08:13,Delivered,0,0,,0
CAM00957,L00957,Oracle Services,23-07-2026 13:00,23-07-2026 13:10,Delivered,0,0,,0
CAM00958,L00958,Database Modernization,23-07-2026 18:00,23-07-2026 18:10,Delivered,0,0,,0
CAM00959,L00959,IT Consulting,23-07-2026 23:00,23-07-2026 23:04,Delivered,0,0,,0
CAM00960,L00960,IT Consulting,24-07-2026 04:00,24-07-2026 04:09,Delivered,0,0,,0
CAM00961,L00961,Oracle Services,24-07-2026 09:00,24-07-2026 09:11,Delivered,1,0,,0
CAM00962,L00962,Oracle Services,24-07-2026 14:00,24-07-2026 14:07,Delivered,1,0,,0
CAM00963,L00963,IT Consulting,24-07-2026 19:00,24-07-2026 19:12,Delivered,0,0,,0
CAM00964,L00964,Oracle Services,25-07-2026 00:00,25-07-2026 00:08,Bounced,0,0,,0
CAM00965,L00965,Data Engineering,25-07-2026 05:00,25-07-2026 05:04,Delivered,0,0,,0
CAM00966,L00966,IT Consulting,25-07-2026 10:00,25-07-2026 10:09,Delivered,1,1,25-07-2026 21:09,1
CAM00967,L00967,IT Consulting,25-07-2026 15:00,25-07-2026 15:14,Delivered,0,0,,0
CAM00968,L00968,Data Engineering,25-07-2026 20:00,25-07-2026 20:12,Delivered,0,0,,0
CAM00969,L00969,Database Modernization,26-07-2026 01:00,26-07-2026 01:07,Delivered,0,0,,0
CAM00970,L00970,IT Consulting,26-07-2026 06:00,26-07-2026 06:08,Delivered,1,0,,0
CAM00971,L00971,Data Engineering,26-07-2026 11:00,26-07-2026 11:14,Delivered,0,0,,0
CAM00972,L00972,IT Consulting,26-07-2026 16:00,26-07-2026 16:11,Delivered,0,0,,0
CAM00973,L00973,Data Engineering,26-07-2026 21:00,26-07-2026 21:07,Failed,0,0,,0
CAM00974,L00974,IT Consulting,27-07-2026 02:00,27-07-2026 02:04,Delivered,1,0,,0
CAM00975,L00975,IT Consulting,27-07-2026 07:00,27-07-2026 07:13,Delivered,0,0,,0
CAM00976,L00976,Oracle Services,27-07-2026 12:00,27-07-2026 12:14,Delivered,1,0,,0
CAM00977,L00977,Database Modernization,27-07-2026 17:00,27-07-2026 17:01,Delivered,1,1,01-08-2026 01:01,0
CAM00978,L00978,IT Consulting,27-07-2026 22:00,27-07-2026 22:00,Delivered,1,0,,0
CAM00979,L00979,Oracle Services,28-07-2026 03:00,28-07-2026 03:01,Delivered,0,0,,0
CAM00980,L00980,Data Engineering,28-07-2026 08:00,28-07-2026 08:05,Delivered,0,0,,0
CAM00981,L00981,Database Modernization,28-07-2026 13:00,28-07-2026 13:02,Delivered,1,0,,0
CAM00982,L00982,Oracle Services,28-07-2026 18:00,28-07-2026 18:13,Delivered,1,0,,0
CAM00983,L00983,Data Engineering,28-07-2026 23:00,28-07-2026 23:13,Failed,0,0,,0
CAM00984,L00984,IT Consulting,29-07-2026 04:00,29-07-2026 04:02,Delivered,1,0,,0
CAM00985,L00985,IT Consulting,29-07-2026 09:00,29-07-2026 09:12,Delivered,0,0,,0
CAM00986,L00986,Database Modernization,29-07-2026 14:00,29-07-2026 14:02,Bounced,0,0,,0
CAM00987,L00987,Oracle Services,29-07-2026 19:00,29-07-2026 19:11,Delivered,1,1,03-08-2026 07:11,1
CAM00988,L00988,IT Consulting,30-07-2026 00:00,30-07-2026 00:05,Delivered,0,0,,0
CAM00989,L00989,IT Consulting,30-07-2026 05:00,30-07-2026 05:00,Delivered,1,0,,0
CAM00990,L00990,Data Engineering,30-07-2026 10:00,30-07-2026 10:06,Delivered,0,0,,0
CAM00991,L00991,Data Engineering,30-07-2026 15:00,30-07-2026 15:12,Delivered,0,0,,0
CAM00992,L00992,Data Engineering,30-07-2026 20:00,30-07-2026 20:14,Delivered,0,0,,0
CAM00993,L00993,Oracle Services,31-07-2026 01:00,31-07-2026 01:01,Delivered,0,0,,0
CAM00994,L00994,Oracle Services,31-07-2026 06:00,31-07-2026 06:12,Delivered,1,0,,0
CAM00995,L00995,Oracle Services,31-07-2026 11:00,31-07-2026 11:04,Delivered,0,0,,0
CAM00996,L00996,IT Consulting,31-07-2026 16:00,31-07-2026 16:06,Delivered,0,0,,0
CAM00997,L00997,Oracle Services,31-07-2026 21:00,31-07-2026 21:01,Delivered,1,1,05-08-2026 18:01,1
CAM00998,L00998,Data Engineering,01-08-2026 02:00,01-08-2026 02:14,Delivered,0,0,,0
CAM00999,L00999,Database Modernization,01-08-2026 07:00,01-08-2026 07:11,Delivered,0,0,,0
CAM01000,L01000,Oracle Services,01-08-2026 12:00,01-08-2026 12:09,Delivered,0,0,,0
